,RunId,iteration,Step,num_nodes,avg_node_degree,initial_outbreak_size,virus_spread_chance,virus_check_frequency,recovery_chance,gain_resistance_chance,mortality_chance,Infected,Susceptible,Resistant,Dead,Alive,CMR
281,281,28,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,11,7,32,18,0.64
282,282,28,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,39,1,10,40,0.2
283,283,28,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,39,0,11,39,0.22
284,284,28,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,45,0,5,45,0.1
285,285,28,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,38,0,12,38,0.24
286,286,28,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
287,287,28,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
288,288,28,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
289,289,28,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
290,290,29,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,16,9,25,25,0.5
291,291,29,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,15,3,32,18,0.64
292,292,29,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,12,3,35,15,0.7
293,293,29,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,37,0,13,37,0.26
294,294,29,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,27,0,23,27,0.46
295,295,29,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,43,0,7,43,0.14
296,296,29,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,44,0,6,44,0.12
297,297,29,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
298,298,29,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
299,299,29,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
300,300,30,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,15,6,29,21,0.58
301,301,30,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,18,4,28,22,0.56
302,302,30,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,19,3,28,22,0.56
303,303,30,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,39,2,9,41,0.18
304,304,30,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,35,2,13,37,0.26
305,305,30,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,42,0,8,42,0.16
306,306,30,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
307,307,30,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,41,1,8,42,0.16
308,308,30,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
309,309,30,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
310,310,31,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,8,9,33,17,0.66
311,311,31,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,24,2,24,26,0.48
312,312,31,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,19,3,28,22,0.56
313,313,31,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,29,1,20,30,0.4
314,314,31,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,41,0,9,41,0.18
315,315,31,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,42,0,8,42,0.16
316,316,31,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,32,0,18,32,0.36
317,317,31,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,42,0,8,42,0.16
318,318,31,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,43,0,7,43,0.14
319,319,31,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
320,320,32,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,18,7,25,25,0.5
321,321,32,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,16,5,29,21,0.58
322,322,32,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,15,3,32,18,0.64
323,323,32,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,31,0,19,31,0.38
324,324,32,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,31,0,19,31,0.38
325,325,32,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,33,0,17,33,0.34
326,326,32,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
327,327,32,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
328,328,32,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,44,0,6,44,0.12
329,329,32,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
330,330,33,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,20,3,27,23,0.54
331,331,33,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,12,1,37,13,0.74
332,332,33,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,27,4,19,31,0.38
333,333,33,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,36,1,13,37,0.26
334,334,33,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,35,0,15,35,0.3
335,335,33,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
336,336,33,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,36,1,13,37,0.26
337,337,33,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,43,0,7,43,0.14
338,338,33,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
339,339,33,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
340,340,34,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,16,8,26,24,0.52
341,341,34,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,24,3,23,27,0.46
342,342,34,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,35,0,15,35,0.3
343,343,34,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,39,0,11,39,0.22
344,344,34,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,33,0,17,33,0.34
345,345,34,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,40,0,10,40,0.2
346,346,34,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
347,347,34,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
348,348,34,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,42,0,8,42,0.16
349,349,34,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
350,350,35,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,11,14,25,25,0.5
351,351,35,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,14,5,31,19,0.62
352,352,35,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,19,2,29,21,0.58
353,353,35,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,19,1,30,20,0.6
354,354,35,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,40,1,9,41,0.18
355,355,35,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,39,0,11,39,0.22
356,356,35,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,44,0,6,44,0.12
357,357,35,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,44,0,6,44,0.12
358,358,35,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
359,359,35,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
360,360,36,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,14,11,25,25,0.5
361,361,36,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,10,5,35,15,0.7
362,362,36,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,42,0,8,42,0.16
363,363,36,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,30,1,19,31,0.38
364,364,36,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,39,0,11,39,0.22
365,365,36,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,41,0,9,41,0.18
366,366,36,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
367,367,36,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
368,368,36,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
369,369,36,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
370,370,37,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,9,6,35,15,0.7
371,371,37,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,15,4,31,19,0.62
372,372,37,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,17,5,28,22,0.56
373,373,37,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,40,0,10,40,0.2
374,374,37,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,41,1,8,42,0.16
375,375,37,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,42,1,7,43,0.14
376,376,37,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
377,377,37,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,44,0,6,44,0.12
378,378,37,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
379,379,37,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
380,380,38,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,15,7,28,22,0.56
381,381,38,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,15,4,31,19,0.62
382,382,38,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,23,0,27,23,0.54
383,383,38,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,19,0,31,19,0.62
384,384,38,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,39,0,11,39,0.22
385,385,38,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,42,0,8,42,0.16
386,386,38,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,1,7,43,0.14
387,387,38,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
388,388,38,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
389,389,38,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
390,390,39,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,15,9,26,24,0.52
391,391,39,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,12,4,34,16,0.68
392,392,39,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,11,3,36,14,0.72
393,393,39,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,44,0,6,44,0.12
394,394,39,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,31,1,18,32,0.36
395,395,39,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,40,0,10,40,0.2
396,396,39,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
397,397,39,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,40,0,10,40,0.2
398,398,39,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
399,399,39,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
400,400,40,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,10,5,35,15,0.7
401,401,40,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,24,2,24,26,0.48
402,402,40,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,45,0,5,45,0.1
403,403,40,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,43,1,6,44,0.12
404,404,40,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,40,1,9,41,0.18
405,405,40,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,43,0,7,43,0.14
406,406,40,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,41,0,9,41,0.18
407,407,40,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,40,0,10,40,0.2
408,408,40,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
409,409,40,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
410,410,41,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,15,8,27,23,0.54
411,411,41,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,22,5,23,27,0.46
412,412,41,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,11,1,38,12,0.76
413,413,41,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,22,2,26,24,0.52
414,414,41,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,42,0,8,42,0.16
415,415,41,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,40,1,9,41,0.18
416,416,41,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
417,417,41,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
418,418,41,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
419,419,41,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
420,420,42,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,12,11,27,23,0.54
421,421,42,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,11,9,30,20,0.6
422,422,42,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,21,2,27,23,0.54
423,423,42,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,39,0,11,39,0.22
424,424,42,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,42,0,8,42,0.16
425,425,42,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,41,0,9,41,0.18
426,426,42,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,1,7,43,0.14
427,427,42,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
428,428,42,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,44,0,6,44,0.12
429,429,42,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
430,430,43,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,5,17,28,22,0.56
431,431,43,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,30,3,17,33,0.34
432,432,43,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,12,5,33,17,0.66
433,433,43,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,26,1,23,27,0.46
434,434,43,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,43,0,7,43,0.14
435,435,43,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
436,436,43,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
437,437,43,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
438,438,43,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
439,439,43,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
440,440,44,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,20,7,23,27,0.46
441,441,44,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,8,10,32,18,0.64
442,442,44,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,25,1,24,26,0.48
443,443,44,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,18,3,29,21,0.58
444,444,44,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,40,1,9,41,0.18
445,445,44,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
446,446,44,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,40,0,10,40,0.2
447,447,44,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,41,0,9,41,0.18
448,448,44,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
449,449,44,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
450,450,45,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,11,15,24,26,0.48
451,451,45,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,44,1,5,45,0.1
452,452,45,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,26,2,22,28,0.44
453,453,45,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,29,1,20,30,0.4
454,454,45,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,33,0,17,33,0.34
455,455,45,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,39,0,11,39,0.22
456,456,45,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
457,457,45,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,43,0,7,43,0.14
458,458,45,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,44,0,6,44,0.12
459,459,45,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
460,460,46,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,11,15,24,26,0.48
461,461,46,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,15,7,28,22,0.56
462,462,46,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,29,3,18,32,0.36
463,463,46,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,34,0,16,34,0.32
464,464,46,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,39,0,11,39,0.22
465,465,46,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,39,1,10,40,0.2
466,466,46,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
467,467,46,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,41,0,9,41,0.18
468,468,46,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,42,0,8,42,0.16
469,469,46,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
470,470,47,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,9,12,29,21,0.58
471,471,47,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,20,6,24,26,0.48
472,472,47,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,45,0,5,45,0.1
473,473,47,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,18,3,29,21,0.58
474,474,47,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,41,0,9,41,0.18
475,475,47,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
476,476,47,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,36,0,14,36,0.28
477,477,47,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,42,0,8,42,0.16
478,478,47,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
479,479,47,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
480,480,48,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,10,9,31,19,0.62
481,481,48,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,10,5,35,15,0.7
482,482,48,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,40,0,10,40,0.2
483,483,48,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,24,2,24,26,0.48
484,484,48,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,39,0,11,39,0.22
485,485,48,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
486,486,48,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,44,0,6,44,0.12
487,487,48,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
488,488,48,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
489,489,48,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
490,490,49,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,11,8,31,19,0.62
491,491,49,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,11,2,37,13,0.74
492,492,49,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,28,1,21,29,0.42
493,493,49,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,42,1,7,43,0.14
494,494,49,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,23,1,26,24,0.52
495,495,49,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,45,0,5,45,0.1
496,496,49,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,40,0,10,40,0.2
497,497,49,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,44,1,5,45,0.1
498,498,49,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
499,499,49,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
500,500,50,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,12,11,27,23,0.54
501,501,50,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,18,2,30,20,0.6
502,502,50,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,24,1,25,25,0.5
503,503,50,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,38,1,11,39,0.22
504,504,50,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,44,0,6,44,0.12
505,505,50,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,36,0,14,36,0.28
506,506,50,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,40,0,10,40,0.2
507,507,50,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
508,508,50,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
509,509,50,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
510,510,51,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,18,8,24,26,0.48
511,511,51,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,17,7,26,24,0.52
512,512,51,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,40,0,10,40,0.2
513,513,51,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,30,2,18,32,0.36
514,514,51,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,36,0,14,36,0.28
515,515,51,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
516,516,51,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,35,0,15,35,0.3
517,517,51,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
518,518,51,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
519,519,51,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
520,520,52,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,9,17,24,26,0.48
521,521,52,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,14,3,33,17,0.66
522,522,52,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,24,0,26,24,0.52
523,523,52,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,42,2,6,44,0.12
524,524,52,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,35,0,15,35,0.3
525,525,52,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,45,0,5,45,0.1
526,526,52,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,45,0,5,45,0.1
527,527,52,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
528,528,52,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,42,0,8,42,0.16
529,529,52,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
530,530,53,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,8,10,32,18,0.64
531,531,53,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,27,2,21,29,0.42
532,532,53,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,18,3,29,21,0.58
533,533,53,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,32,0,18,32,0.36
534,534,53,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,42,0,8,42,0.16
535,535,53,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,40,0,10,40,0.2
536,536,53,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,40,1,9,41,0.18
537,537,53,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,43,0,7,43,0.14
538,538,53,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,43,1,6,44,0.12
539,539,53,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
540,540,54,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,18,11,21,29,0.42
541,541,54,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,12,3,35,15,0.7
542,542,54,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,23,1,26,24,0.52
543,543,54,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,37,1,12,38,0.24
544,544,54,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,32,0,18,32,0.36
545,545,54,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,44,0,6,44,0.12
546,546,54,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,42,0,8,42,0.16
547,547,54,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
548,548,54,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
549,549,54,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
550,550,55,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,6,7,37,13,0.74
551,551,55,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,9,3,38,12,0.76
552,552,55,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,28,1,21,29,0.42
553,553,55,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,24,0,26,24,0.52
554,554,55,100,50,3,5,0.4,0.4,0.3,0.3,0.5,0,31,1,18,32,0.36
555,555,55,100,50,3,5,0.4,0.4,0.3,0.3,0.6,0,36,0,14,36,0.28
556,556,55,100,50,3,5,0.4,0.4,0.3,0.3,0.7000000000000001,0,39,0,11,39,0.22
557,557,55,100,50,3,5,0.4,0.4,0.3,0.3,0.8,0,45,0,5,45,0.1
558,558,55,100,50,3,5,0.4,0.4,0.3,0.3,0.9,0,45,0,5,45,0.1
559,559,55,100,50,3,5,0.4,0.4,0.3,0.3,1.0,0,45,0,5,45,0.1
560,560,56,100,50,3,5,0.4,0.4,0.3,0.3,0.1,0,13,12,25,25,0.5
561,561,56,100,50,3,5,0.4,0.4,0.3,0.3,0.2,0,18,6,26,24,0.52
562,562,56,100,50,3,5,0.4,0.4,0.3,0.3,0.30000000000000004,0,19,6,25,25,0.5
563,563,56,100,50,3,5,0.4,0.4,0.3,0.3,0.4,0,43,0,7,43,0.14
