,RunId,iteration,Step,defect_multiplier,width,height,schedule_type,payoffs,seed,Cooperating,Defecting
144,144,14,100,16,50,50,Random,,,2493,7
145,145,14,100,17,50,50,Random,,,2452,48
146,146,14,100,18,50,50,Random,,,0,2500
147,147,14,100,19,50,50,Random,,,0,2500
148,148,14,100,20,50,50,Random,,,0,2500
149,149,14,100,21,50,50,Random,,,0,2500
150,150,15,100,12,50,50,Random,,,2500,0
151,151,15,100,13,50,50,Random,,,2500,0
152,152,15,100,14,50,50,Random,,,2500,0
153,153,15,100,15,50,50,Random,,,2481,19
154,154,15,100,16,50,50,Random,,,2467,33
155,155,15,100,17,50,50,Random,,,2445,55
156,156,15,100,18,50,50,Random,,,2362,138
157,157,15,100,19,50,50,Random,,,0,2500
158,158,15,100,20,50,50,Random,,,1590,910
159,159,15,100,21,50,50,Random,,,0,2500
160,160,16,100,12,50,50,Random,,,2500,0
161,161,16,100,13,50,50,Random,,,2500,0
162,162,16,100,14,50,50,Random,,,2491,9
163,163,16,100,15,50,50,Random,,,2494,6
164,164,16,100,16,50,50,Random,,,2461,39
165,165,16,100,17,50,50,Random,,,2413,87
166,166,16,100,18,50,50,Random,,,0,2500
167,167,16,100,19,50,50,Random,,,0,2500
168,168,16,100,20,50,50,Random,,,0,2500
169,169,16,100,21,50,50,Random,,,0,2500
170,170,17,100,12,50,50,Random,,,2500,0
171,171,17,100,13,50,50,Random,,,2500,0
172,172,17,100,14,50,50,Random,,,2500,0
173,173,17,100,15,50,50,Random,,,2481,19
174,174,17,100,16,50,50,Random,,,2496,4
175,175,17,100,17,50,50,Random,,,2439,61
176,176,17,100,18,50,50,Random,,,2338,162
177,177,17,100,19,50,50,Random,,,2024,476
178,178,17,100,20,50,50,Random,,,0,2500
179,179,17,100,21,50,50,Random,,,0,2500
180,180,18,100,12,50,50,Random,,,2500,0
181,181,18,100,13,50,50,Random,,,2500,0
182,182,18,100,14,50,50,Random,,,2500,0
183,183,18,100,15,50,50,Random,,,2494,6
184,184,18,100,16,50,50,Random,,,2445,55
185,185,18,100,17,50,50,Random,,,2449,51
186,186,18,100,18,50,50,Random,,,2244,256
187,187,18,100,19,50,50,Random,,,0,2500
188,188,18,100,20,50,50,Random,,,0,2500
189,189,18,100,21,50,50,Random,,,0,2500
190,190,19,100,12,50,50,Random,,,2500,0
191,191,19,100,13,50,50,Random,,,2500,0
192,192,19,100,14,50,50,Random,,,2496,4
193,193,19,100,15,50,50,Random,,,2488,12
194,194,19,100,16,50,50,Random,,,2442,58
195,195,19,100,17,50,50,Random,,,2492,8
196,196,19,100,18,50,50,Random,,,0,2500
197,197,19,100,19,50,50,Random,,,0,2500
198,198,19,100,20,50,50,Random,,,0,2500
199,199,19,100,21,50,50,Random,,,0,2500
200,200,20,100,12,50,50,Random,,,2500,0
201,201,20,100,13,50,50,Random,,,2500,0
202,202,20,100,14,50,50,Random,,,2491,9
203,203,20,100,15,50,50,Random,,,2484,16
204,204,20,100,16,50,50,Random,,,2495,5
205,205,20,100,17,50,50,Random,,,2379,121
206,206,20,100,18,50,50,Random,,,0,2500
207,207,20,100,19,50,50,Random,,,0,2500
208,208,20,100,20,50,50,Random,,,0,2500
209,209,20,100,21,50,50,Random,,,0,2500
210,210,21,100,12,50,50,Random,,,2500,0
211,211,21,100,13,50,50,Random,,,2496,4
212,212,21,100,14,50,50,Random,,,2500,0
213,213,21,100,15,50,50,Random,,,2496,4
214,214,21,100,16,50,50,Random,,,2471,29
215,215,21,100,17,50,50,Random,,,2335,165
216,216,21,100,18,50,50,Random,,,0,2500
217,217,21,100,19,50,50,Random,,,2104,396
218,218,21,100,20,50,50,Random,,,0,2500
219,219,21,100,21,50,50,Random,,,0,2500
220,220,22,100,12,50,50,Random,,,2500,0
221,221,22,100,13,50,50,Random,,,2500,0
222,222,22,100,14,50,50,Random,,,2496,4
223,223,22,100,15,50,50,Random,,,2500,0
224,224,22,100,16,50,50,Random,,,2460,40
225,225,22,100,17,50,50,Random,,,2392,108
226,226,22,100,18,50,50,Random,,,0,2500
227,227,22,100,19,50,50,Random,,,0,2500
228,228,22,100,20,50,50,Random,,,0,2500
229,229,22,100,21,50,50,Random,,,0,2500
230,230,23,100,12,50,50,Random,,,2500,0
231,231,23,100,13,50,50,Random,,,2497,3
232,232,23,100,14,50,50,Random,,,2500,0
233,233,23,100,15,50,50,Random,,,2453,47
234,234,23,100,16,50,50,Random,,,2500,0
235,235,23,100,17,50,50,Random,,,2481,19
236,236,23,100,18,50,50,Random,,,0,2500
237,237,23,100,19,50,50,Random,,,0,2500
238,238,23,100,20,50,50,Random,,,0,2500
239,239,23,100,21,50,50,Random,,,0,2500
240,240,24,100,12,50,50,Random,,,2500,0
241,241,24,100,13,50,50,Random,,,2500,0
242,242,24,100,14,50,50,Random,,,2493,7
243,243,24,100,15,50,50,Random,,,2496,4
244,244,24,100,16,50,50,Random,,,2468,32
245,245,24,100,17,50,50,Random,,,2415,85
246,246,24,100,18,50,50,Random,,,2321,179
247,247,24,100,19,50,50,Random,,,0,2500
248,248,24,100,20,50,50,Random,,,0,2500
249,249,24,100,21,50,50,Random,,,0,2500
250,250,25,100,12,50,50,Random,,,2500,0
251,251,25,100,13,50,50,Random,,,2500,0
252,252,25,100,14,50,50,Random,,,2488,12
253,253,25,100,15,50,50,Random,,,2492,8
254,254,25,100,16,50,50,Random,,,2495,5
255,255,25,100,17,50,50,Random,,,2466,34
256,256,25,100,18,50,50,Random,,,2254,246
257,257,25,100,19,50,50,Random,,,0,2500
258,258,25,100,20,50,50,Random,,,1733,767
259,259,25,100,21,50,50,Random,,,0,2500
260,260,26,100,12,50,50,Random,,,2500,0
261,261,26,100,13,50,50,Random,,,2500,0
262,262,26,100,14,50,50,Random,,,2500,0
263,263,26,100,15,50,50,Random,,,2478,22
264,264,26,100,16,50,50,Random,,,2455,45
265,265,26,100,17,50,50,Random,,,2418,82
266,266,26,100,18,50,50,Random,,,2231,269
267,267,26,100,19,50,50,Random,,,2056,444
268,268,26,100,20,50,50,Random,,,0,2500
269,269,26,100,21,50,50,Random,,,0,2500
270,270,27,100,12,50,50,Random,,,2500,0
271,271,27,100,13,50,50,Random,,,2500,0
272,272,27,100,14,50,50,Random,,,2500,0
273,273,27,100,15,50,50,Random,,,2471,29
274,274,27,100,16,50,50,Random,,,2481,19
275,275,27,100,17,50,50,Random,,,2462,38
276,276,27,100,18,50,50,Random,,,2203,297
277,277,27,100,19,50,50,Random,,,0,2500
278,278,27,100,20,50,50,Random,,,0,2500
279,279,27,100,21,50,50,Random,,,0,2500
280,280,28,100,12,50,50,Random,,,2500,0
281,281,28,100,13,50,50,Random,,,2500,0
282,282,28,100,14,50,50,Random,,,2500,0
283,283,28,100,15,50,50,Random,,,2494,6
284,284,28,100,16,50,50,Random,,,2437,63
285,285,28,100,17,50,50,Random,,,2431,69
286,286,28,100,18,50,50,Random,,,2315,185
287,287,28,100,19,50,50,Random,,,1933,567
288,288,28,100,20,50,50,Random,,,0,2500
289,289,28,100,21,50,50,Random,,,0,2500
290,290,29,100,12,50,50,Random,,,2500,0
291,291,29,100,13,50,50,Random,,,2500,0
292,292,29,100,14,50,50,Random,,,2500,0
293,293,29,100,15,50,50,Random,,,2461,39
294,294,29,100,16,50,50,Random,,,2439,61
295,295,29,100,17,50,50,Random,,,2363,137
296,296,29,100,18,50,50,Random,,,2256,244
297,297,29,100,19,50,50,Random,,,2279,221
298,298,29,100,20,50,50,Random,,,0,2500
299,299,29,100,21,50,50,Random,,,0,2500
300,300,30,100,12,50,50,Random,,,2500,0
301,301,30,100,13,50,50,Random,,,2500,0
302,302,30,100,14,50,50,Random,,,2496,4
303,303,30,100,15,50,50,Random,,,2469,31
304,304,30,100,16,50,50,Random,,,2400,100
305,305,30,100,17,50,50,Random,,,2406,94
306,306,30,100,18,50,50,Random,,,2287,213
307,307,30,100,19,50,50,Random,,,0,2500
308,308,30,100,20,50,50,Random,,,0,2500
309,309,30,100,21,50,50,Random,,,0,2500
310,310,31,100,12,50,50,Random,,,2500,0
311,311,31,100,13,50,50,Random,,,2500,0
312,312,31,100,14,50,50,Random,,,2495,5
313,313,31,100,15,50,50,Random,,,2484,16
314,314,31,100,16,50,50,Random,,,2454,46
315,315,31,100,17,50,50,Random,,,2448,52
316,316,31,100,18,50,50,Random,,,2213,287
317,317,31,100,19,50,50,Random,,,1863,637
318,318,31,100,20,50,50,Random,,,0,2500
319,319,31,100,21,50,50,Random,,,0,2500
320,320,32,100,12,50,50,Random,,,2500,0
321,321,32,100,13,50,50,Random,,,2500,0
322,322,32,100,14,50,50,Random,,,2500,0
323,323,32,100,15,50,50,Random,,,2481,19
324,324,32,100,16,50,50,Random,,,2480,20
325,325,32,100,17,50,50,Random,,,2357,143
326,326,32,100,18,50,50,Random,,,0,2500
327,327,32,100,19,50,50,Random,,,0,2500
328,328,32,100,20,50,50,Random,,,0,2500
329,329,32,100,21,50,50,Random,,,0,2500
330,330,33,100,12,50,50,Random,,,2500,0
331,331,33,100,13,50,50,Random,,,2500,0
332,332,33,100,14,50,50,Random,,,2487,13
333,333,33,100,15,50,50,Random,,,2459,41
334,334,33,100,16,50,50,Random,,,2432,68
335,335,33,100,17,50,50,Random,,,2448,52
336,336,33,100,18,50,50,Random,,,2251,249
337,337,33,100,19,50,50,Random,,,0,2500
338,338,33,100,20,50,50,Random,,,0,2500
339,339,33,100,21,50,50,Random,,,0,2500
340,340,34,100,12,50,50,Random,,,2500,0
341,341,34,100,13,50,50,Random,,,2500,0
342,342,34,100,14,50,50,Random,,,2500,0
343,343,34,100,15,50,50,Random,,,2500,0
344,344,34,100,16,50,50,Random,,,2474,26
345,345,34,100,17,50,50,Random,,,2383,117
346,346,34,100,18,50,50,Random,,,0,2500
347,347,34,100,19,50,50,Random,,,0,2500
348,348,34,100,20,50,50,Random,,,0,2500
349,349,34,100,21,50,50,Random,,,0,2500
350,350,35,100,12,50,50,Random,,,2500,0
351,351,35,100,13,50,50,Random,,,2500,0
352,352,35,100,14,50,50,Random,,,2487,13
353,353,35,100,15,50,50,Random,,,2496,4
354,354,35,100,16,50,50,Random,,,2471,29
355,355,35,100,17,50,50,Random,,,2447,53
356,356,35,100,18,50,50,Random,,,0,2500
357,357,35,100,19,50,50,Random,,,0,2500
358,358,35,100,20,50,50,Random,,,0,2500
359,359,35,100,21,50,50,Random,,,0,2500
360,360,36,100,12,50,50,Random,,,2500,0
361,361,36,100,13,50,50,Random,,,2500,0
362,362,36,100,14,50,50,Random,,,2500,0
363,363,36,100,15,50,50,Random,,,2488,12
364,364,36,100,16,50,50,Random,,,2464,36
365,365,36,100,17,50,50,Random,,,2468,32
366,366,36,100,18,50,50,Random,,,2318,182
367,367,36,100,19,50,50,Random,,,1960,540
368,368,36,100,20,50,50,Random,,,0,2500
369,369,36,100,21,50,50,Random,,,0,2500
370,370,37,100,12,50,50,Random,,,2500,0
371,371,37,100,13,50,50,Random,,,2500,0
372,372,37,100,14,50,50,Random,,,2496,4
373,373,37,100,15,50,50,Random,,,2492,8
374,374,37,100,16,50,50,Random,,,2473,27
375,375,37,100,17,50,50,Random,,,2471,29
376,376,37,100,18,50,50,Random,,,2324,176
377,377,37,100,19,50,50,Random,,,0,2500
378,378,37,100,20,50,50,Random,,,0,2500
379,379,37,100,21,50,50,Random,,,0,2500
380,380,38,100,12,50,50,Random,,,2500,0
381,381,38,100,13,50,50,Random,,,2500,0
382,382,38,100,14,50,50,Random,,,2500,0
383,383,38,100,15,50,50,Random,,,2491,9
384,384,38,100,16,50,50,Random,,,2472,28
385,385,38,100,17,50,50,Random,,,2433,67
386,386,38,100,18,50,50,Random,,,0,2500
387,387,38,100,19,50,50,Random,,,0,2500
388,388,38,100,20,50,50,Random,,,0,2500
389,389,38,100,21,50,50,Random,,,0,2500
390,390,39,100,12,50,50,Random,,,2500,0
391,391,39,100,13,50,50,Random,,,2500,0
392,392,39,100,14,50,50,Random,,,2500,0
393,393,39,100,15,50,50,Random,,,2496,4
394,394,39,100,16,50,50,Random,,,2421,79
395,395,39,100,17,50,50,Random,,,2398,102
396,396,39,100,18,50,50,Random,,,2180,320
397,397,39,100,19,50,50,Random,,,0,2500
398,398,39,100,20,50,50,Random,,,0,2500
399,399,39,100,21,50,50,Random,,,0,2500
400,400,40,100,12,50,50,Random,,,2500,0
401,401,40,100,13,50,50,Random,,,2500,0
402,402,40,100,14,50,50,Random,,,2500,0
403,403,40,100,15,50,50,Random,,,2500,0
404,404,40,100,16,50,50,Random,,,2472,28
405,405,40,100,17,50,50,Random,,,0,2500
406,406,40,100,18,50,50,Random,,,2358,142
407,407,40,100,19,50,50,Random,,,0,2500
408,408,40,100,20,50,50,Random,,,0,2500
409,409,40,100,21,50,50,Random,,,0,2500
410,410,41,100,12,50,50,Random,,,2500,0
411,411,41,100,13,50,50,Random,,,2500,0
412,412,41,100,14,50,50,Random,,,2484,16
413,413,41,100,15,50,50,Random,,,2484,16
414,414,41,100,16,50,50,Random,,,2475,25
415,415,41,100,17,50,50,Random,,,2417,83
416,416,41,100,18,50,50,Random,,,2400,100
417,417,41,100,19,50,50,Random,,,2059,441
418,418,41,100,20,50,50,Random,,,0,2500
419,419,41,100,21,50,50,Random,,,0,2500
420,420,42,100,12,50,50,Random,,,2500,0
421,421,42,100,13,50,50,Random,,,2500,0
422,422,42,100,14,50,50,Random,,,2490,10
423,423,42,100,15,50,50,Random,,,2480,20
424,424,42,100,16,50,50,Random,,,2439,61
425,425,42,100,17,50,50,Random,,,2425,75
426,426,42,100,18,50,50,Random,,,2348,152
427,427,42,100,19,50,50,Random,,,0,2500
428,428,42,100,20,50,50,Random,,,0,2500
429,429,42,100,21,50,50,Random,,,0,2500
430,430,43,100,12,50,50,Random,,,2500,0
431,431,43,100,13,50,50,Random,,,2497,3
432,432,43,100,14,50,50,Random,,,2500,0
433,433,43,100,15,50,50,Random,,,2486,14
434,434,43,100,16,50,50,Random,,,2476,24
435,435,43,100,17,50,50,Random,,,2463,37
436,436,43,100,18,50,50,Random,,,0,2500
437,437,43,100,19,50,50,Random,,,0,2500
438,438,43,100,20,50,50,Random,,,0,2500
439,439,43,100,21,50,50,Random,,,0,2500
440,440,44,100,12,50,50,Random,,,2495,5
441,441,44,100,13,50,50,Random,,,2500,0
442,442,44,100,14,50,50,Random,,,2500,0
443,443,44,100,15,50,50,Random,,,2487,13
444,444,44,100,16,50,50,Random,,,2465,35
445,445,44,100,17,50,50,Random,,,2407,93
446,446,44,100,18,50,50,Random,,,0,2500
447,447,44,100,19,50,50,Random,,,1959,541
448,448,44,100,20,50,50,Random,,,0,2500
449,449,44,100,21,50,50,Random,,,0,2500
450,450,45,100,12,50,50,Random,,,2500,0
451,451,45,100,13,50,50,Random,,,2489,11
452,452,45,100,14,50,50,Random,,,2491,9
453,453,45,100,15,50,50,Random,,,2476,24
454,454,45,100,16,50,50,Random,,,2472,28
455,455,45,100,17,50,50,Random,,,2476,24
456,456,45,100,18,50,50,Random,,,0,2500
457,457,45,100,19,50,50,Random,,,2165,335
458,458,45,100,20,50,50,Random,,,0,2500
459,459,45,100,21,50,50,Random,,,0,2500
460,460,46,100,12,50,50,Random,,,2500,0
461,461,46,100,13,50,50,Random,,,2492,8
462,462,46,100,14,50,50,Random,,,2500,0
463,463,46,100,15,50,50,Random,,,2489,11
464,464,46,100,16,50,50,Random,,,2430,70
465,465,46,100,17,50,50,Random,,,2377,123
466,466,46,100,18,50,50,Random,,,2245,255
467,467,46,100,19,50,50,Random,,,0,2500
468,468,46,100,20,50,50,Random,,,0,2500
469,469,46,100,21,50,50,Random,,,0,2500
470,470,47,100,12,50,50,Random,,,2500,0
471,471,47,100,13,50,50,Random,,,2500,0
472,472,47,100,14,50,50,Random,,,2500,0
473,473,47,100,15,50,50,Random,,,2500,0
474,474,47,100,16,50,50,Random,,,2490,10
475,475,47,100,17,50,50,Random,,,2370,130
476,476,47,100,18,50,50,Random,,,2285,215
477,477,47,100,19,50,50,Random,,,0,2500
478,478,47,100,20,50,50,Random,,,1455,1045
479,479,47,100,21,50,50,Random,,,0,2500
480,480,48,100,12,50,50,Random,,,2500,0
481,481,48,100,13,50,50,Random,,,2492,8
482,482,48,100,14,50,50,Random,,,2496,4
483,483,48,100,15,50,50,Random,,,2496,4
484,484,48,100,16,50,50,Random,,,2468,32
485,485,48,100,17,50,50,Random,,,2435,65
486,486,48,100,18,50,50,Random,,,2392,108
487,487,48,100,19,50,50,Random,,,0,2500
488,488,48,100,20,50,50,Random,,,0,2500
489,489,48,100,21,50,50,Random,,,0,2500
490,490,49,100,12,50,50,Random,,,2500,0
491,491,49,100,13,50,50,Random,,,2500,0
492,492,49,100,14,50,50,Random,,,2492,8
493,493,49,100,15,50,50,Random,,,2496,4
494,494,49,100,16,50,50,Random,,,2494,6
495,495,49,100,17,50,50,Random,,,2475,25
496,496,49,100,18,50,50,Random,,,2268,232
497,497,49,100,19,50,50,Random,,,2256,244
498,498,49,100,20,50,50,Random,,,0,2500
499,499,49,100,21,50,50,Random,,,0,2500
500,500,50,100,12,50,50,Random,,,2500,0
501,501,50,100,13,50,50,Random,,,2500,0
502,502,50,100,14,50,50,Random,,,2494,6
503,503,50,100,15,50,50,Random,,,2484,16
504,504,50,100,16,50,50,Random,,,2500,0
505,505,50,100,17,50,50,Random,,,2411,89
506,506,50,100,18,50,50,Random,,,2330,170
507,507,50,100,19,50,50,Random,,,2222,278
508,508,50,100,20,50,50,Random,,,0,2500
509,509,50,100,21,50,50,Random,,,0,2500
510,510,51,100,12,50,50,Random,,,2500,0
511,511,51,100,13,50,50,Random,,,2500,0
512,512,51,100,14,50,50,Random,,,2500,0
513,513,51,100,15,50,50,Random,,,2496,4
514,514,51,100,16,50,50,Random,,,2480,20
515,515,51,100,17,50,50,Random,,,2387,113
516,516,51,100,18,50,50,Random,,,2268,232
517,517,51,100,19,50,50,Random,,,1943,557
518,518,51,100,20,50,50,Random,,,0,2500
519,519,51,100,21,50,50,Random,,,0,2500
520,520,52,100,12,50,50,Random,,,2500,0
521,521,52,100,13,50,50,Random,,,2500,0
522,522,52,100,14,50,50,Random,,,2500,0
523,523,52,100,15,50,50,Random,,,2496,4
524,524,52,100,16,50,50,Random,,,2480,20
525,525,52,100,17,50,50,Random,,,0,2500
526,526,52,100,18,50,50,Random,,,2263,237
527,527,52,100,19,50,50,Random,,,0,2500
528,528,52,100,20,50,50,Random,,,0,2500
529,529,52,100,21,50,50,Random,,,288,2212
530,530,53,100,12,50,50,Random,,,2500,0
531,531,53,100,13,50,50,Random,,,2491,9
532,532,53,100,14,50,50,Random,,,2489,11
533,533,53,100,15,50,50,Random,,,2500,0
534,534,53,100,16,50,50,Random,,,2480,20
535,535,53,100,17,50,50,Random,,,2411,89
536,536,53,100,18,50,50,Random,,,2359,141
537,537,53,100,19,50,50,Random,,,2192,308
538,538,53,100,20,50,50,Random,,,0,2500
539,539,53,100,21,50,50,Random,,,0,2500
540,540,54,100,12,50,50,Random,,,2500,0
541,541,54,100,13,50,50,Random,,,2490,10
542,542,54,100,14,50,50,Random,,,2500,0
543,543,54,100,15,50,50,Random,,,2481,19
544,544,54,100,16,50,50,Random,,,2491,9
545,545,54,100,17,50,50,Random,,,2412,88
546,546,54,100,18,50,50,Random,,,2323,177
547,547,54,100,19,50,50,Random,,,2035,465
548,548,54,100,20,50,50,Random,,,0,2500
549,549,54,100,21,50,50,Random,,,0,2500
550,550,55,100,12,50,50,Random,,,2500,0
551,551,55,100,13,50,50,Random,,,2500,0
552,552,55,100,14,50,50,Random,,,2496,4
553,553,55,100,15,50,50,Random,,,2463,37
554,554,55,100,16,50,50,Random,,,2449,51
555,555,55,100,17,50,50,Random,,,2437,63
556,556,55,100,18,50,50,Random,,,0,2500
557,557,55,100,19,50,50,Random,,,0,2500
558,558,55,100,20,50,50,Random,,,1470,1030
559,559,55,100,21,50,50,Random,,,1310,1190
560,560,56,100,12,50,50,Random,,,2500,0
561,561,56,100,13,50,50,Random,,,2500,0
562,562,56,100,14,50,50,Random,,,2496,4
563,563,56,100,15,50,50,Random,,,2450,50
564,564,56,100,16,50,50,Random,,,2471,29
565,565,56,100,17,50,50,Random,,,2456,44
566,566,56,100,18,50,50,Random,,,0,2500
567,567,56,100,19,50,50,Random,,,0,2500
568,568,56,100,20,50,50,Random,,,0,2500
569,569,56,100,21,50,50,Random,,,0,2500
570,570,57,100,12,50,50,Random,,,2500,0
571,571,57,100,13,50,50,Random,,,2500,0
572,572,57,100,14,50,50,Random,,,2487,13
573,573,57,100,15,50,50,Random,,,2496,4
574,574,57,100,16,50,50,Random,,,2478,22
575,575,57,100,17,50,50,Random,,,2390,110
576,576,57,100,18,50,50,Random,,,2284,216
577,577,57,100,19,50,50,Random,,,2088,412
578,578,57,100,20,50,50,Random,,,0,2500
