,RunId,iteration,Step,width,height,density,health_percentage,Fine,On Fire,Burned Out,arvores_recuperaveis,arvores_irrecuperaveis
1658,1658,165,2,100,100,0.65,0.8,6390,1,77,8298.701298701299,-196.42801917426937
1659,1659,165,2,100,100,0.65,0.9,6450,1,74,8716.216216216217,-196.59717964438994
1660,1660,166,32,100,100,0.65,0.0,3,2,6552,0.045787545787545784,99.86270022883296
1661,1661,166,38,100,100,0.65,0.1,698,3,5763,12.11174735380878,67.59015632255068
1662,1662,166,56,100,100,0.65,0.2,1362,1,5072,26.853312302839115,36.49362760335716
1663,1663,166,60,100,100,0.65,0.30000000000000004,2803,17,3581,78.2742250767942,-31.719924812030076
1664,1664,166,60,100,100,0.65,0.4,4534,15,1918,236.3920750782065,-110.81835089894608
1665,1665,166,16,100,100,0.65,0.5,6156,3,373,1650.402144772118,-182.8610813294532
1666,1666,166,4,100,100,0.65,0.6000000000000001,6410,2,123,5211.382113821139,-194.35175264044085
1667,1667,166,7,100,100,0.65,0.7000000000000001,6364,1,112,5682.142857142857,-194.81161210623844
1668,1668,166,2,100,100,0.65,0.8,6433,1,80,8041.249999999999,-196.31506218332567
1669,1669,166,2,100,100,0.65,0.9,6461,2,76,8501.315789473683,-196.51216154199173
1670,1670,167,32,100,100,0.65,0.0,3,1,6502,0.046139649338665024,99.86164488854727
1671,1671,167,38,100,100,0.65,0.1,625,3,5891,10.609404175861483,71.22467771639043
1672,1672,167,44,100,100,0.65,0.2,1421,1,5064,28.0608214849921,34.26368542791056
1673,1673,167,60,100,100,0.65,0.30000000000000004,2297,4,4196,54.74261201143946,-6.129678114892961
1674,1674,167,22,100,100,0.65,0.4,5880,2,607,968.6985172981878,-171.92847232927392
1675,1675,167,15,100,100,0.65,0.5,6221,1,287,2167.595818815331,-186.77012907191147
1676,1676,167,6,100,100,0.65,0.6000000000000001,6288,4,120,5240.0,-194.38202247191012
1677,1677,167,5,100,100,0.65,0.7000000000000001,6375,1,137,4653.284671532847,-193.68857493857493
1678,1678,167,3,100,100,0.65,0.8,6388,2,83,7696.385542168675,-196.15206305053314
1679,1679,167,2,100,100,0.65,0.9,6388,1,77,8296.103896103896,-196.42691415313226
1680,1680,168,34,100,100,0.65,0.0,7,1,6451,0.10851030847930554,99.67482192629296
1681,1681,168,38,100,100,0.65,0.1,663,3,5890,11.256366723259763,69.64748969937433
1682,1682,168,44,100,100,0.65,0.2,1340,4,5151,26.014366142496602,38.06809428439378
1683,1683,168,60,100,100,0.65,0.30000000000000004,3775,33,2651,142.39909468125236,-76.23716153127917
1684,1684,168,48,100,100,0.65,0.4,5178,3,1309,395.56913674560735,-139.4635424695545
1685,1685,168,14,100,100,0.65,0.5,6216,1,309,2011.6504854368934,-185.79310344827587
1686,1686,168,11,100,100,0.65,0.6000000000000001,6214,1,176,3530.681818181818,-191.73708920187792
1687,1687,168,6,100,100,0.65,0.7000000000000001,6327,1,138,4584.782608695652,-193.59628770301626
1688,1688,168,2,100,100,0.65,0.8,6387,1,87,7341.379310344827,-195.96848934198331
1689,1689,168,1,100,100,0.65,0.9,6481,2,72,9001.388888888889,-196.7037997863574
1690,1690,169,33,100,100,0.65,0.0,12,4,6501,0.18458698661744347,99.44725932749886
1691,1691,169,37,100,100,0.65,0.1,671,2,5882,11.407684461067664,69.28124523119182
1692,1692,169,48,100,100,0.65,0.2,1328,1,5205,25.513928914505286,39.01729680085719
1693,1693,169,60,100,100,0.65,0.30000000000000004,2233,5,4249,52.55354200988468,-3.3477321814254863
1694,1694,169,60,100,100,0.65,0.4,4737,19,1755,269.9145299145299,-118.90018484288353
1695,1695,169,13,100,100,0.65,0.5,6214,1,313,1985.3035143769969,-185.6136050252796
1696,1696,169,8,100,100,0.65,0.6000000000000001,6431,2,157,4096.178343949045,-192.85063752276866
1697,1697,169,5,100,100,0.65,0.7000000000000001,6466,1,121,5343.801652892562,-194.48914528616973
1698,1698,169,2,100,100,0.65,0.8,6499,2,83,7830.12048192771,-196.2169553327256
1699,1699,169,2,100,100,0.65,0.9,6398,1,77,8309.09090909091,-196.43243243243242
1700,1700,170,35,100,100,0.65,0.0,7,8,6457,0.10840947808579836,99.67512376237624
1701,1701,170,40,100,100,0.65,0.1,673,7,5856,11.492486338797814,69.07642824322254
1702,1702,170,45,100,100,0.65,0.2,1375,4,5166,26.61633759194735,36.9362482800795
1703,1703,170,58,100,100,0.65,0.30000000000000004,2080,1,4457,46.66816244110388,4.543368517668656
1704,1704,170,39,100,100,0.65,0.4,5646,5,775,728.516129032258,-163.79068680890828
1705,1705,170,6,100,100,0.65,0.5,6271,2,265,2366.4150943396226,-187.83659730722152
1706,1706,170,6,100,100,0.65,0.6000000000000001,6361,4,146,4356.849315068493,-193.26878745965882
1707,1707,170,2,100,100,0.65,0.7000000000000001,6426,2,97,6624.742268041237,-195.5388624865859
1708,1708,170,2,100,100,0.65,0.8,6392,1,85,7520.0,-196.06299212598427
1709,1709,170,1,100,100,0.65,0.9,6425,2,65,9884.615384615385,-196.99537750385207
1710,1710,171,31,100,100,0.65,0.0,4,1,6520,0.06134969325153375,99.81606376456162
1711,1711,171,37,100,100,0.65,0.1,621,2,5909,10.509392452191573,71.47013782542113
1712,1712,171,50,100,100,0.65,0.2,1335,1,5176,25.792117465224113,38.48871141145753
1713,1713,171,60,100,100,0.65,0.30000000000000004,2165,9,4292,50.44268406337372,-0.5885085953229053
1714,1714,171,24,100,100,0.65,0.4,5605,2,877,639.1106043329532,-159.41067571737116
1715,1715,171,19,100,100,0.65,0.5,6087,1,356,1709.8314606741574,-183.42387086760826
1716,1716,171,7,100,100,0.65,0.6000000000000001,6321,1,153,4131.3725490196075,-192.91010194624653
1717,1717,171,2,100,100,0.65,0.7000000000000001,6533,2,84,7777.380952380952,-196.19162762581232
1718,1718,171,1,100,100,0.65,0.8,6436,2,64,10056.25,-197.04615384615386
1719,1719,171,1,100,100,0.65,0.9,6432,4,69,9321.739130434782,-196.8158744808491
1720,1720,172,33,100,100,0.65,0.0,1,2,6417,0.015583606046439146,99.95325646618885
1721,1721,172,39,100,100,0.65,0.1,675,1,5845,11.548331907613345,68.94171779141104
1722,1722,172,48,100,100,0.65,0.2,1348,1,5172,26.063418406805877,37.97546012269938
1723,1723,172,54,100,100,0.65,0.30000000000000004,2230,3,4274,52.17594759007955,-2.859778597785978
1724,1724,172,23,100,100,0.65,0.4,5797,1,748,775.0,-165.71428571428572
1725,1725,172,13,100,100,0.65,0.5,6100,2,274,2226.277372262774,-187.10385942893
1726,1726,172,4,100,100,0.65,0.6000000000000001,6367,1,102,6242.156862745098,-195.26974802906167
1727,1727,172,2,100,100,0.65,0.7000000000000001,6326,1,88,7188.636363636364,-195.88400374181478
1728,1728,172,2,100,100,0.65,0.8,6425,2,76,8453.947368421052,-196.49284725426855
1729,1729,172,1,100,100,0.65,0.9,6394,5,79,8093.67088607595,-196.33863741696277
1730,1730,173,33,100,100,0.65,0.0,10,4,6511,0.1535862386730149,99.53994786075755
1731,1731,173,38,100,100,0.65,0.1,648,1,5902,10.97932904100305,70.3206106870229
1732,1732,173,44,100,100,0.65,0.2,1316,2,5118,25.713169206721375,38.63848305875039
1733,1733,173,58,100,100,0.65,0.30000000000000004,2383,1,4137,57.60212714527435,-9.64723926380368
1734,1734,173,60,100,100,0.65,0.4,4689,11,1771,264.7656691134952,-117.75541795665634
1735,1735,173,6,100,100,0.65,0.5,6300,3,178,3539.325842696629,-191.75671503550478
1736,1736,173,5,100,100,0.65,0.6000000000000001,6343,7,137,4629.9270072992695,-193.6574074074074
1737,1737,173,7,100,100,0.65,0.7000000000000001,6340,2,123,5154.471544715448,-194.29057713136316
1738,1738,173,3,100,100,0.65,0.8,6459,1,79,8175.949367088608,-196.37503823799327
1739,1739,173,0,100,100,0.65,0.9,6397,67,0,100.0,-200.0
1740,1740,174,34,100,100,0.65,0.0,4,2,6498,0.06155740227762388,99.81544140264535
1741,1741,174,37,100,100,0.65,0.1,641,4,5831,10.992968616017835,70.28739184177998
1742,1742,174,47,100,100,0.65,0.2,1324,1,5113,25.89477801681987,38.29423644554917
1743,1743,174,58,100,100,0.65,0.30000000000000004,2139,5,4371,48.93617021276596,1.4285714285714286
1744,1744,174,54,100,100,0.65,0.4,5087,1,1378,369.1582002902758,-136.05568445475637
1745,1745,174,14,100,100,0.65,0.5,6288,1,249,2525.3012048192772,-188.57273978889398
1746,1746,174,5,100,100,0.65,0.6000000000000001,6343,1,112,5663.392857142857,-194.79473276529822
1747,1747,174,4,100,100,0.65,0.7000000000000001,6386,1,108,5912.962962962963,-195.01077918078227
1748,1748,174,1,100,100,0.65,0.8,6474,4,61,10613.11475409836,-197.19969395562356
1749,1749,174,1,100,100,0.65,0.9,6345,3,69,9195.652173913044,-196.77268475210477
1750,1750,175,34,100,100,0.65,0.0,4,4,6488,0.06165228113440197,99.81515711645102
1751,1751,175,36,100,100,0.65,0.1,690,9,5846,11.802942182689018,68.32925336597307
1752,1752,175,46,100,100,0.65,0.2,1350,1,5082,26.564344746162927,37.03358208955223
1753,1753,175,55,100,100,0.65,0.30000000000000004,2261,1,4228,53.47682119205298,-4.53074433656958
1754,1754,175,35,100,100,0.65,0.4,5629,1,846,665.3664302600473,-160.8030888030888
1755,1755,175,19,100,100,0.65,0.5,6236,1,268,2326.8656716417913,-187.63837638376384
1756,1756,175,3,100,100,0.65,0.6000000000000001,6385,3,115,5552.173913043478,-194.6923076923077
1757,1757,175,3,100,100,0.65,0.7000000000000001,6414,1,111,5778.378378378378,-194.89655172413794
1758,1758,175,2,100,100,0.65,0.8,6368,1,74,8605.405405405405,-196.55386525923626
1759,1759,175,1,100,100,0.65,0.9,6444,2,75,8592.0,-196.54855039116427
1760,1760,176,33,100,100,0.65,0.0,1,12,6505,0.015372790161414298,99.95388871810637
1761,1761,176,39,100,100,0.65,0.1,685,1,5806,11.79813985532208,68.34077954090279
1762,1762,176,49,100,100,0.65,0.2,1320,1,5169,25.536854323853742,38.97364771151179
1763,1763,176,60,100,100,0.65,0.30000000000000004,2247,1,4193,53.58931552587646,-4.673913043478261
1764,1764,176,39,100,100,0.65,0.4,5328,1,1124,474.0213523131673,-147.73713577185367
1765,1765,176,10,100,100,0.65,0.5,6345,2,184,3448.3695652173915,-191.54541277377854
1766,1766,176,6,100,100,0.65,0.6000000000000001,6308,3,125,5046.4,-194.17068241877817
1767,1767,176,4,100,100,0.65,0.7000000000000001,6357,1,102,6232.35294117647,-195.26242452392012
1768,1768,176,2,100,100,0.65,0.8,6545,1,74,8844.594594594595,-196.64601903610816
1769,1769,176,1,100,100,0.65,0.9,6484,1,71,9132.394366197183,-196.75057208237988
1770,1770,177,33,100,100,0.65,0.0,6,5,6546,0.09165902841429881,99.72527472527473
1771,1771,177,36,100,100,0.65,0.1,685,1,5849,11.711403658745084,68.54912764003673
1772,1772,177,47,100,100,0.65,0.2,1391,1,5118,27.178585384915984,35.88876939622062
1773,1773,177,57,100,100,0.65,0.30000000000000004,2740,13,3715,73.7550471063257,-27.3431448489543
1774,1774,177,29,100,100,0.65,0.4,5673,3,839,676.1620977353994,-161.3482800982801
1775,1775,177,16,100,100,0.65,0.5,6119,3,244,2507.7868852459014,-188.4959924563885
1776,1776,177,3,100,100,0.65,0.6000000000000001,6328,3,106,5969.811320754717,-195.05750699409387
1777,1777,177,1,100,100,0.65,0.7000000000000001,6412,5,85,7543.529411764706,-196.0751115899646
1778,1778,177,1,100,100,0.65,0.8,6409,6,85,7540.000000000001,-196.07329842931938
1779,1779,177,1,100,100,0.65,0.9,6423,3,76,8451.315789473683,-196.4917679643022
1780,1780,178,32,100,100,0.65,0.0,4,1,6498,0.06155740227762388,99.81544140264535
1781,1781,178,39,100,100,0.65,0.1,695,10,5709,12.173760728674024,67.4422236102436
1782,1782,178,47,100,100,0.65,0.2,1379,2,5087,27.108315313544328,36.01917723476647
1783,1783,178,58,100,100,0.65,0.30000000000000004,2171,1,4341,50.011518083390925,-0.015356265356265357
1784,1784,178,31,100,100,0.65,0.4,6012,1,455,1321.3186813186812,-178.89284057522806
1785,1785,178,13,100,100,0.65,0.5,6213,2,285,2180.0,-186.8421052631579
1786,1786,178,3,100,100,0.65,0.6000000000000001,6443,9,119,5414.285714285715,-194.559585492228
1787,1787,178,4,100,100,0.65,0.7000000000000001,6380,1,106,6018.867924528302,-195.09713228492137
1788,1788,178,3,100,100,0.65,0.8,6447,2,77,8372.727272727274,-196.45922746781116
1789,1789,178,1,100,100,0.65,0.9,6353,2,69,9207.246376811594,-196.77670507630023
1790,1790,179,37,100,100,0.65,0.0,1,1,6540,0.01529051987767584,99.9541354532946
1791,1791,179,36,100,100,0.65,0.1,682,9,5821,11.716199965641643,68.53759803167769
1792,1792,179,47,100,100,0.65,0.2,1412,2,5084,27.773406766325724,34.79064039408867
1793,1793,179,57,100,100,0.65,0.30000000000000004,2190,1,4315,50.7531865585168,-0.9992313604919293
1794,1794,179,60,100,100,0.65,0.4,4521,3,2038,221.8351324828263,-106.78457081872237
1795,1795,179,25,100,100,0.65,0.5,6069,1,326,1861.6564417177915,-184.70680218921032
1796,1796,179,6,100,100,0.65,0.6000000000000001,6315,1,180,3508.3333333333335,-191.68591224018476
1797,1797,179,3,100,100,0.65,0.7000000000000001,6401,1,91,7034.065934065934,-195.79482439926065
1798,1798,179,2,100,100,0.65,0.8,6464,1,79,8182.278481012658,-196.37780834479597
1799,1799,179,1,100,100,0.65,0.9,6428,3,73,8805.479452054795,-196.63128749423166
1800,1800,180,32,100,100,0.65,0.0,9,3,6451,0.13951325375910711,99.58204334365325
1801,1801,180,37,100,100,0.65,0.1,630,4,5878,10.717931269139163,70.95881991395206
1802,1802,180,45,100,100,0.65,0.2,1392,2,5112,27.230046948356808,35.79335793357934
1803,1803,180,60,100,100,0.65,0.30000000000000004,2752,13,3678,74.82327351821642,-28.398133748055987
1804,1804,180,15,100,100,0.65,0.4,6085,1,393,1548.3460559796438,-181.79993825254707
1805,1805,180,16,100,100,0.65,0.5,6194,2,341,1816.4222873900294,-184.34583014537108
1806,1806,180,5,100,100,0.65,0.6000000000000001,6337,3,201,3152.73631840796,-190.7769960232487
1807,1807,180,3,100,100,0.65,0.7000000000000001,6378,2,112,5694.642857142857,-194.82280431432974
1808,1808,180,1,100,100,0.65,0.8,6306,5,71,8881.69014084507,-196.65987141289008
1809,1809,180,1,100,100,0.65,0.9,6440,3,78,8256.410256410258,-196.40994169990796
1810,1810,181,33,100,100,0.65,0.0,7,2,6577,0.10643150372510264,99.68104495747266
1811,1811,181,36,100,100,0.65,0.1,634,1,5846,10.8450222374273,70.64814814814815
1812,1812,181,53,100,100,0.65,0.2,1357,1,5091,26.65488116283638,36.86414392059553
1813,1813,181,60,100,100,0.65,0.30000000000000004,2752,5,3700,74.37837837837837,-27.96032238065716
1814,1814,181,60,100,100,0.65,0.4,5177,2,1364,379.54545454545456,-137.44075829383885
1815,1815,181,15,100,100,0.65,0.5,6220,1,263,2365.019011406844,-187.8297084683017
1816,1816,181,5,100,100,0.65,0.6000000000000001,6451,1,111,5811.711711711712,-194.925327644011
1817,1817,181,3,100,100,0.65,0.7000000000000001,6402,4,105,6097.142857142857,-195.15905947441217
1818,1818,181,4,100,100,0.65,0.8,6381,1,83,7687.951807228916,-196.14789603960395
1819,1819,181,1,100,100,0.65,0.9,6419,4,76,8446.052631578948,-196.48960739030025
1820,1820,182,35,100,100,0.65,0.0,4,2,6451,0.062005890559603156,99.81409759876065
1821,1821,182,37,100,100,0.65,0.1,705,2,5807,12.140520061994145,67.52149877149877
1822,1822,182,45,100,100,0.65,0.2,1446,15,5041,28.684784764927596,33.127794049637735
1823,1823,182,55,100,100,0.65,0.30000000000000004,2264,2,4241,53.38363593492102,-4.411990776325903
1824,1824,182,49,100,100,0.65,0.4,5065,1,1483,341.53742414025623,-132.05558949297495
1825,1825,182,12,100,100,0.65,0.5,6238,2,254,2455.9055118110236,-188.26247689463955
1826,1826,182,15,100,100,0.65,0.6000000000000001,6399,4,195,3281.5384615384614,-191.12829845313922
1827,1827,182,5,100,100,0.65,0.7000000000000001,6383,1,130,4910.0,-194.0119760479042
1828,1828,182,1,100,100,0.65,0.8,6466,13,75,8621.333333333334,-196.56015899709524
1829,1829,182,0,100,100,0.65,0.9,6483,64,0,100.0,-200.0
1830,1830,183,33,100,100,0.65,0.0,4,2,6462,0.06190034045187248,99.81441385709867
1831,1831,183,37,100,100,0.65,0.1,714,1,5823,12.26172076249356,67.23267553923819
1832,1832,183,43,100,100,0.65,0.2,1376,2,5115,26.90127077223852,36.40425204128794
1833,1833,183,60,100,100,0.65,0.30000000000000004,2413,5,3993,60.43075381918357,-13.00343428036216
1834,1834,183,55,100,100,0.65,0.4,4987,3,1519,328.3080974325214,-129.95696280356594
1835,1835,183,29,100,100,0.65,0.5,5982,4,514,1163.8132295719845,-176.26231527093597
1836,1836,183,8,100,100,0.65,0.6000000000000001,6311,1,180,3506.111111111111,-191.68078878447082
1837,1837,183,2,100,100,0.65,0.7000000000000001,6407,4,86,7450.0,-196.02649006622516
1838,1838,183,2,100,100,0.65,0.8,6459,1,94,6871.276595744681,-195.6966274988555
1839,1839,183,1,100,100,0.65,0.9,6416,2,64,10025.0,-197.03703703703704
1840,1840,184,31,100,100,0.65,0.0,5,4,6532,0.07654623392529088,99.77053694355209
1841,1841,184,41,100,100,0.65,0.1,675,1,5835,11.568123393316196,68.89400921658986
1842,1842,184,44,100,100,0.65,0.2,1393,3,5054,27.562326869806093,35.17915309446254
1843,1843,184,60,100,100,0.65,0.30000000000000004,2183,1,4376,49.88574040219378,0.15246226558926665
1844,1844,184,16,100,100,0.65,0.4,5984,1,537,1114.338919925512,-175.29520012268057
1845,1845,184,9,100,100,0.65,0.5,6160,2,275,2240.0,-187.17948717948718
1846,1846,184,12,100,100,0.65,0.6000000000000001,6409,1,164,3907.9268292682927,-192.5148334094021
1847,1847,184,6,100,100,0.65,0.7000000000000001,6330,2,116,5456.896551724138,-194.60130313372633
1848,1848,184,2,100,100,0.65,0.8,6347,1,90,7052.222222222223,-195.80549945626845
1849,1849,184,2,100,100,0.65,0.9,6452,1,70,9217.142857142859,-196.7801287948482
1850,1850,185,31,100,100,0.65,0.0,6,2,6446,0.09308098045299411,99.72101673899566
1851,1851,185,38,100,100,0.65,0.1,627,13,5824,10.765796703296704,70.84172996434661
1852,1852,185,42,100,100,0.65,0.2,1413,4,4964,28.46494762288477,33.52673671005174
1853,1853,185,57,100,100,0.65,0.30000000000000004,2230,1,4307,51.776178314371954,-2.340523175768701
1854,1854,185,52,100,100,0.65,0.4,5797,1,773,749.9353169469599,-164.70319634703196
1855,1855,185,18,100,100,0.65,0.5,6137,2,317,1935.9621451104101,-185.26495196777194
1856,1856,185,9,100,100,0.65,0.6000000000000001,6342,1,145,4373.793103448275,-193.29428086943116
1857,1857,185,3,100,100,0.65,0.7000000000000001,6479,2,101,6414.851485148514,-195.3951367781155
1858,1858,185,3,100,100,0.65,0.8,6399,1,94,6807.446808510639,-195.65686123517634
1859,1859,185,1,100,100,0.65,0.9,6475,2,69,9384.057971014492,-196.83679706601467
1860,1860,186,37,100,100,0.65,0.0,7,1,6519,0.10737843227488879,99.67821023597917
1861,1861,186,40,100,100,0.65,0.1,710,1,5855,12.126387702818105,67.55521706016756
1862,1862,186,39,100,100,0.65,0.2,1307,1,5248,24.9047256097561,40.183066361556065
1863,1863,186,60,100,100,0.65,0.30000000000000004,2380,25,4051,58.75092569735868,-11.02472399315814
1864,1864,186,60,100,100,0.65,0.4,4455,31,2022,220.32640949554894,-106.34553033811952
1865,1865,186,10,100,100,0.65,0.5,6323,1,274,2307.6642335766423,-187.53979081400635
1866,1866,186,9,100,100,0.65,0.6000000000000001,6341,3,186,3409.139784946237,-191.4508962770032
1867,1867,186,3,100,100,0.65,0.7000000000000001,6410,1,101,6346.534653465346,-195.34633696820765
1868,1868,186,2,100,100,0.65,0.8,6372,1,94,6778.723404255319,-195.63872564181875
1869,1869,186,2,100,100,0.65,0.9,6521,1,56,11644.642857142857,-197.44564391059754
1870,1870,187,33,100,100,0.65,0.0,6,1,6527,0.09192584648383637,99.7244757385581
1871,1871,187,39,100,100,0.65,0.1,657,4,5814,11.30030959752322,69.54102920723227
1872,1872,187,42,100,100,0.65,0.2,1303,2,5209,25.0143981570359,39.97235872235873
1873,1873,187,60,100,100,0.65,0.30000000000000004,2306,3,4187,55.07523286362551,-6.545510549822886
1874,1874,187,21,100,100,0.65,0.4,5815,2,619,939.4184168012923,-171.13770593720858
1875,1875,187,18,100,100,0.65,0.5,6139,3,316,1942.7215189873418,-185.3137103020914
1876,1876,187,5,100,100,0.65,0.6000000000000001,6322,3,136,4648.529411764705,-193.6822545679777
1877,1877,187,2,100,100,0.65,0.7000000000000001,6447,2,93,6932.25806451613,-195.73394495412845
1878,1878,187,2,100,100,0.65,0.8,6346,1,92,6897.826086956522,-195.712954333644
1879,1879,187,1,100,100,0.65,0.9,6453,7,69,9352.173913043478,-196.82612695492182
1880,1880,188,31,100,100,0.65,0.0,16,34,6422,0.24914356898162568,99.25442684063374
1881,1881,188,39,100,100,0.65,0.1,638,1,5935,10.749789385004211,70.88087631218622
1882,1882,188,41,100,100,0.65,0.2,1390,6,5123,27.132539527620537,35.97420543528328
1883,1883,188,56,100,100,0.65,0.30000000000000004,2211,3,4333,51.02700207708285,-1.3600244498777507
1884,1884,188,51,100,100,0.65,0.4,5238,2,1312,399.2378048780488,-139.9083969465649
1885,1885,188,16,100,100,0.65,0.5,6229,2,265,2350.566037735849,-187.7579303972898
1886,1886,188,8,100,100,0.65,0.6000000000000001,6301,2,167,3773.053892215569,-192.25417439703153
1887,1887,188,3,100,100,0.65,0.7000000000000001,6353,3,103,6167.961165048543,-195.21375464684013
1888,1888,188,2,100,100,0.65,0.8,6363,1,79,8054.430379746836,-196.32101831729275
1889,1889,188,1,100,100,0.65,0.9,6383,5,70,9118.571428571428,-196.74569967456995
1890,1890,189,33,100,100,0.65,0.0,9,1,6476,0.13897467572575664,99.58365458750964
1891,1891,189,36,100,100,0.65,0.1,659,2,5962,11.053337806105334,70.14046216583598
1892,1892,189,45,100,100,0.65,0.2,1447,1,5048,28.664817749603806,33.16397228637413
1893,1893,189,60,100,100,0.65,0.30000000000000004,2346,11,4178,56.15126854954524,-7.878602084610669
1894,1894,189,37,100,100,0.65,0.4,4982,5,1464,340.30054644808746,-131.86472230840832
1895,1895,189,10,100,100,0.65,0.5,6264,1,202,3100.990099009901,-190.62789978348283
1896,1896,189,5,100,100,0.65,0.6000000000000001,6312,2,127,4970.07874015748,-194.0829321323187
1897,1897,189,3,100,100,0.65,0.7000000000000001,6378,1,83,7684.3373493975905,-196.14610741371305
1898,1898,189,7,100,100,0.65,0.8,6439,3,94,6850.0,-195.68345323741008
1899,1899,189,2,100,100,0.65,0.9,6457,1,74,8725.675675675675,-196.6008268259072
1900,1900,190,34,100,100,0.65,0.0,6,3,6504,0.09225092250922509,99.72350230414746
1901,1901,190,36,100,100,0.65,0.1,639,1,5837,10.94740448860716,70.39839407041384
1902,1902,190,44,100,100,0.65,0.2,1470,1,4985,29.488465396188566,31.680867544539115
1903,1903,190,53,100,100,0.65,0.30000000000000004,2411,2,4108,58.690360272638756,-10.952600092038656
1904,1904,190,22,100,100,0.65,0.4,5858,2,672,871.7261904761905,-169.1271056661562
1905,1905,190,9,100,100,0.65,0.5,6262,3,281,2228.4697508896797,-187.1160018340211
1906,1906,190,6,100,100,0.65,0.6000000000000001,6324,1,160,3952.5,-192.59716224552744
1907,1907,190,3,100,100,0.65,0.7000000000000001,6437,2,89,7232.584269662921,-195.90867300030646
1908,1908,190,2,100,100,0.65,0.8,6398,1,98,6528.571428571429,-195.47413793103448
1909,1909,190,1,100,100,0.65,0.9,6521,2,72,9056.944444444443,-196.72379796754134
1910,1910,191,34,100,100,0.65,0.0,11,4,6521,0.1686857843888974,99.49479485609308
1911,1911,191,38,100,100,0.65,0.1,656,1,5779,11.351444886658593,69.41724941724942
1912,1912,191,48,100,100,0.65,0.2,1268,1,5166,24.54510259388308,40.87659309916071
1913,1913,191,60,100,100,0.65,0.30000000000000004,2297,5,4252,54.02163687676388,-5.222171323866239
1914,1914,191,15,100,100,0.65,0.4,5811,6,641,906.5522620904836,-170.19528828270302
1915,1915,191,7,100,100,0.65,0.5,6256,1,198,3159.5959595959594,-190.79640533002788
1916,1916,191,6,100,100,0.65,0.6000000000000001,6249,1,171,3654.385964912281,-192.00934579439252
1917,1917,191,2,100,100,0.65,0.7000000000000001,6358,3,102,6233.333333333334,-195.26315789473685
1918,1918,191,1,100,100,0.65,0.8,6441,6,77,8364.935064935065,-196.45596808837067
1919,1919,191,1,100,100,0.65,0.9,6381,5,73,8741.09589041096,-196.60675550046483
1920,1920,192,31,100,100,0.65,0.0,9,19,6519,0.13805798435342845,99.58639705882352
1921,1921,192,40,100,100,0.65,0.1,655,1,5831,11.233064654433202,69.70397779833488
1922,1922,192,47,100,100,0.65,0.2,1338,2,5159,25.935258771079667,38.217638910266274
1923,1923,192,57,100,100,0.65,0.30000000000000004,2596,3,3919,66.24138810921153,-19.539524174980812
1924,1924,192,46,100,100,0.65,0.4,5432,1,1098,494.71766848816026,-149.55589586523737
1925,1925,192,10,100,100,0.65,0.5,6283,4,242,2596.280991735537,-188.87356321839079
1926,1926,192,6,100,100,0.65,0.6000000000000001,6237,3,165,3779.9999999999995,-192.2680412371134
1927,1927,192,5,100,100,0.65,0.7000000000000001,6342,1,96,6606.25,-195.52656104380242
1928,1928,192,1,100,100,0.65,0.8,6345,6,71,8936.61971830986,-196.680174563591
1929,1929,192,1,100,100,0.65,0.9,6405,2,75,8540.0,-196.52777777777777
1930,1930,193,32,100,100,0.65,0.0,2,3,6576,0.030413625304136254,99.90878686530861
1931,1931,193,38,100,100,0.65,0.1,693,2,5865,11.815856777493607,68.29826166514181
1932,1932,193,50,100,100,0.65,0.2,1307,1,5172,25.270688321732404,39.48140145084118
1933,1933,193,60,100,100,0.65,0.30000000000000004,2393,5,4103,58.323178162320254,-10.514162561576356
1934,1934,193,34,100,100,0.65,0.4,5201,7,1235,421.13360323886644,-142.43318831572404
1935,1935,193,7,100,100,0.65,0.5,6388,2,224,2851.785714285714,-189.8366606170599
1936,1936,193,4,100,100,0.65,0.6000000000000001,6357,2,165,3852.7272727272725,-192.4103035878565
1937,1937,193,4,100,100,0.65,0.7000000000000001,6408,2,108,5933.333333333334,-195.02762430939228
1938,1938,193,2,100,100,0.65,0.8,6401,1,72,8890.277777777777,-196.66306194963695
1939,1939,193,1,100,100,0.65,0.9,6366,1,81,7859.259259259259,-196.2308050255933
1940,1940,194,34,100,100,0.65,0.0,1,1,6492,0.015403573629081948,99.9537963961189
1941,1941,194,41,100,100,0.65,0.1,666,1,5783,11.516513920110668,69.01845247325167
1942,1942,194,45,100,100,0.65,0.2,1358,3,5211,26.06025714834005,37.98142791901355
1943,1943,194,58,100,100,0.65,0.30000000000000004,2129,1,4427,48.09125818838943,2.577791336180598
1944,1944,194,28,100,100,0.65,0.4,5546,1,946,586.2579281183932,-156.28465804066542
1945,1945,194,15,100,100,0.65,0.5,6195,2,261,2373.5632183908046,-187.8717472118959
1946,1946,194,8,100,100,0.65,0.6000000000000001,6379,3,158,4037.341772151899,-192.748967416246
1947,1947,194,1,100,100,0.65,0.7000000000000001,6471,11,75,8628.0,-196.5627864344638
1948,1948,194,1,100,100,0.65,0.8,6394,4,78,8197.435897435898,-196.38442521631646
1949,1949,194,2,100,100,0.65,0.9,6403,1,76,8425.0,-196.4809384164223
1950,1950,195,32,100,100,0.65,0.0,5,2,6558,0.07624275693809088,99.77144598506781
1951,1951,195,39,100,100,0.65,0.1,646,1,5938,10.879083866621759,70.56500607533415
